,LATITUDE,LONGITUDE,COUNT
937,43.661,-79.517,3
938,43.661,-79.489,1
939,43.661,-79.462,1
940,43.661,-79.45,1
941,43.661,-79.429,2
942,43.661,-79.426,1
943,43.661,-79.425,4
944,43.661,-79.41,1
945,43.661,-79.409,3
946,43.661,-79.401,1
947,43.661,-79.4,1
948,43.661,-79.39,1
949,43.661,-79.389,1
950,43.661,-79.384,1
951,43.661,-79.383,2
952,43.661,-79.381,1
953,43.661,-79.38,1
954,43.661,-79.379,1
955,43.661,-79.372,1
956,43.661,-79.366,4
957,43.661,-79.358,2
958,43.661,-79.357,1
959,43.661,-79.35,1
960,43.661,-79.34,2
961,43.662,-79.576,1
962,43.662,-79.531,2
963,43.662,-79.47,1
964,43.662,-79.469,1
965,43.662,-79.455,1
966,43.662,-79.444,1
967,43.662,-79.442,1
968,43.662,-79.436,2
969,43.662,-79.429,2
970,43.662,-79.425,2
971,43.662,-79.423,1
972,43.662,-79.41,2
973,43.662,-79.404,1
974,43.662,-79.387,1
975,43.662,-79.386,3
976,43.662,-79.377,2
977,43.662,-79.376,3
978,43.662,-79.374,2
979,43.662,-79.372,2
980,43.662,-79.368,1
981,43.662,-79.367,1
982,43.662,-79.363,1
983,43.662,-79.362,1
984,43.662,-79.352,1
985,43.662,-79.351,4
986,43.662,-79.349,1
987,43.662,-79.34,1
988,43.662,-79.335,1
989,43.662,-79.334,1
990,43.662,-79.332,4
991,43.662,-79.314,1
992,43.663,-79.585,1
993,43.663,-79.582,1
994,43.663,-79.521,1
995,43.663,-79.518,1
996,43.663,-79.49,1
997,43.663,-79.481,1
998,43.663,-79.467,1
999,43.663,-79.463,4
1000,43.663,-79.462,1
1001,43.663,-79.458,1
1002,43.663,-79.45,1
1003,43.663,-79.445,1
1004,43.663,-79.426,1
1005,43.663,-79.419,1
1006,43.663,-79.418,2
1007,43.663,-79.417,2
1008,43.663,-79.413,1
1009,43.663,-79.41,2
1010,43.663,-79.402,4
1011,43.663,-79.392,1
1012,43.663,-79.39,1
1013,43.663,-79.385,1
1014,43.663,-79.384,4
1015,43.663,-79.383,2
1016,43.663,-79.379,1
1017,43.663,-79.373,2
1018,43.663,-79.372,1
1019,43.663,-79.371,1
1020,43.663,-79.369,2
1021,43.663,-79.367,1
1022,43.663,-79.359,2
1023,43.663,-79.358,1
1024,43.663,-79.351,1
1025,43.663,-79.341,1
1026,43.663,-79.339,1
1027,43.663,-79.33,2
1028,43.663,-79.328,2
1029,43.663,-79.326,1
1030,43.663,-79.307,1
1031,43.664,-79.573,1
1032,43.664,-79.531,1
1033,43.664,-79.482,1
1034,43.664,-79.464,1
1035,43.664,-79.458,1
1036,43.664,-79.456,2
1037,43.664,-79.437,2
1038,43.664,-79.426,2
1039,43.664,-79.418,1
1040,43.664,-79.416,1
1041,43.664,-79.414,1
1042,43.664,-79.413,2
1043,43.664,-79.398,1
1044,43.664,-79.387,2
1045,43.664,-79.384,1
1046,43.664,-79.377,1
1047,43.664,-79.372,1
1048,43.664,-79.368,2
1049,43.664,-79.367,2
1050,43.664,-79.355,6
1051,43.664,-79.343,1
1052,43.664,-79.342,1
1053,43.664,-79.341,1
1054,43.664,-79.326,1
1055,43.664,-79.325,1
1056,43.664,-79.323,1
1057,43.664,-79.306,1
1058,43.665,-79.587,1
1059,43.665,-79.586,1
